Focal Animal Recording,,,,,,,,,
(c)Michael J. Renner,,,,,,,,,
,,,,,,,,,
Observer:,BNP,,,,,,,,
Study Code:,Bass 2021,,,,,,,,
Indiv ID:,R17113,,,,,,,,
Obs Site:,Other Site,,,,,,,,
Obs Type:,Assessment,,,,,,,,
Housing:,Group,,,,,,,,
Room/Cage:,Ab120/pen1,,,,,,,,
Behavior Date:,4/14/21,,,,,,,,
Behavior Time:,1:49 PM,,,,,,,,
Ethogram:,2021 Bass.csv,,,,,,,,
Coding Began:,04/14/2021 13:50:18 PM,,,,,,,,
Coding Ended:,04/14/2021 13:55:21 PM,,,,,,,,
Session duration:,0:05:02,,,,,,,,
App Version:,1.0.43.0,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
BNP,R17113,Group,Ab120/pen1,4/14/21,1.0.43.0,Groom,1:50:18,01:47.6,01:47.6
BNP,R17113,Group,Ab120/pen1,4/14/21,1.0.43.0,Threat/display,1:52:06,00:02.9,01:50.5
BNP,R17113,Group,Ab120/pen1,4/14/21,1.0.43.0,Locomotion,1:52:09,00:02.7,01:53.2
BNP,R17113,Group,Ab120/pen1,4/14/21,1.0.43.0,Groom,1:52:12,02:02.3,03:55.5
BNP,R17113,Group,Ab120/pen1,4/14/21,1.0.43.0,Locomotion,1:54:14,00:04.9,04:00.4
BNP,R17113,Group,Ab120/pen1,4/14/21,1.0.43.0,Threat/display,1:54:19,00:01.4,04:01.8
BNP,R17113,Group,Ab120/pen1,4/14/21,1.0.43.0,Locomotion,1:54:20,00:03.4,04:05.1
BNP,R17113,Group,Ab120/pen1,4/14/21,1.0.43.0,Groom,1:54:24,00:56.2,05:01.4
,,,,,,,,,
BehavCode, Occurrences, totalTime,,,,,,,
Inactive,0,0:00:00,,,,,,,
Threat/display,2,00:04.3,,,,,,,
Sex/self/other,0,0:00:00,,,,,,,
Locomotion,3,00:11.0,,,,,,,
Present,0,0:00:00,,,,,,,
Eat/drink,0,0:00:00,,,,,,,
Pacing,0,0:00:00,,,,,,,
FearGrimace,0,0:00:00,,,,,,,
Tactile/explore,0,0:00:00,,,,,,,
Jumping,0,0:00:00,,,,,,,
Scratch,0,0:00:00,,,,,,,
Lipsmack,0,0:00:00,,,,,,,
Swing/spin/flip,0,0:00:00,,,,,,,
Yawn,0,0:00:00,,,,,,,
Groom,3,04:46.1,,,,,,,
Rock,0,0:00:00,,,,,,,
Mantleshake,0,0:00:00,,,,,,,
Social/play,0,0:00:00,,,,,,,
Headtoss,0,0:00:00,,,,,,,
Selfdirect,0,0:00:00,,,,,,,
Vocal,0,0:00:00,,,,,,,
Salute,0,0:00:00,,,,,,,
Selfbite,0,0:00:00,,,,,,,
Other,0,0:00:00,,,,,,,
