Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,rh2847
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,a272c9
Behavior Date:,2021-5-11
Behavior Time:,11:18 AM
Ethogram:,2021 bass.csv
Coding Began:,05/11/2021 11:18:34 AM
Coding Ended:,05/11/2021 11:23:52 AM
Session duration:,00:05:18
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,Inactive,11:18:34,00:00:50.7475147,00:00:50.7475147
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,Tactile/explore,11:19:24,00:00:13.3225291,00:01:04.0700438
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,Locomotion,11:19:38,00:00:01.8232946,00:01:05.8933384
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,Tactile/explore,11:19:39,00:00:09.7325476,00:01:15.6258860
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,SocGroom,11:19:49,00:01:55.5661464,00:03:11.1920324
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,Scratch,11:21:45,00:00:03.4096395,00:03:14.6016719
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,SocGroom,11:21:48,00:00:27.1119637,00:03:41.7136356
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,Locomotion,11:22:15,00:00:04.5782294,00:03:46.2918650
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,Eat/drink,11:22:20,00:00:35.4959924,00:04:21.7878574
ta,rh2847,Pair,a272c9,2021-5-11,1.0.46.0,Inactive,11:22:55,00:00:55.2385143,00:05:17.0263717

BehavCode, Occurrences, totalTime
Inactive,2,00:01:45.9860290
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,2,00:00:06.4015240
Aggression,0,00:00:00
Eat/drink,1,00:00:35.4959924
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,2,00:00:23.0550767
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:03.4096395
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,2,00:02:22.6781101
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
