Focal Animal Recording,,,,,,,,,
(c)Michael J. Renner,,,,,,,,,
,,,,,,,,,
Observer:,Bnp,,,,,,,,
Study Code:,Bass 2021,,,,,,,,
Indiv ID:,R01085,,,,,,,,
Obs Site:,Other Site,,,,,,,,
Obs Type:,Assessment,,,,,,,,
Housing:,Pair,,,,,,,,
Room/Cage:,Ab120\5,,,,,,,,
Behavior Date:,4/19/21,,,,,,,,
Behavior Time:,10:48 AM,,,,,,,,
Ethogram:,2021 Bass.csv,,,,,,,,
Coding Began:,4/19/21 10:48,,,,,,,,
Coding Ended:,4/19/21 10:53,,,,,,,,
Session duration:,0:05:01,,,,,,,,
App Version:,1.0.43.0,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:48:47,00:09.7,00:09.7
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Scratch,10:48:56,00:07.8,00:17.5
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:49:04,00:27.7,00:45.2
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Inactive,10:49:32,00:03.9,00:49.1
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Locomotion,10:49:36,00:04.6,00:53.7
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Vocal,10:49:40,00:03.9,00:57.6
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:49:44,00:05.9,01:03.5
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Inactive,10:49:50,00:02.7,01:06.3
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Mantleshake,10:49:53,00:02.5,01:08.7
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:49:55,00:06.4,01:15.2
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Inactive,10:50:02,00:25.3,01:40.5
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:50:27,00:05.3,01:45.8
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Inactive,10:50:32,00:18.2,02:04.0
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Scratch,10:50:51,00:01.8,02:05.8
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Inactive,10:50:52,00:24.4,02:30.2
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:51:17,00:05.4,02:35.6
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Tactile/explore,10:51:22,00:05.4,02:41.0
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Vocal,10:51:28,00:01.5,02:42.5
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:51:29,00:42.7,03:25.2
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Scratch,10:52:12,00:02.4,03:27.5
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Inactive,10:52:14,00:04.5,03:32.0
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:52:19,00:26.6,03:58.7
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Scratch,10:52:45,00:02.5,04:01.2
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Inactive,10:52:48,00:08.8,04:10.0
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:52:57,00:02.8,04:12.8
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Inactive,10:52:59,00:03.0,04:15.8
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Tactile/explore,10:53:02,00:05.0,04:20.8
Bnp,R01085,Pair,Ab120\5,4/19/21,1.0.43.0,Groom,10:53:07,00:39.7,05:00.5
,,,,,,,,,
BehavCode, Occurrences, totalTime,,,,,,,
Inactive,8,01:30.8,,,,,,,
Threat/display,0,0:00:00,,,,,,,
Sex/self/other,0,0:00:00,,,,,,,
Locomotion,1,00:04.6,,,,,,,
Present,0,0:00:00,,,,,,,
Eat/drink,0,0:00:00,,,,,,,
Pacing,0,0:00:00,,,,,,,
FearGrimace,0,0:00:00,,,,,,,
Tactile/explore,2,00:10.4,,,,,,,
Jumping,0,0:00:00,,,,,,,
Scratch,4,00:14.5,,,,,,,
Lipsmack,0,0:00:00,,,,,,,
Swing/spin/flip,0,0:00:00,,,,,,,
Yawn,0,0:00:00,,,,,,,
Groom,10,02:52.4,,,,,,,
Rock,0,0:00:00,,,,,,,
Mantleshake,1,00:02.5,,,,,,,
Social/play,0,0:00:00,,,,,,,
Headtoss,0,0:00:00,,,,,,,
Selfdirect,0,0:00:00,,,,,,,
Vocal,2,00:05.4,,,,,,,
Salute,0,0:00:00,,,,,,,
Selfbite,0,0:00:00,,,,,,,
Other,0,0:00:00,,,,,,,
