Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r17024
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,a270c17
Behavior Date:,2021-5-27
Behavior Time:,11:08 AM
Ethogram:,2021 bass.csv
Coding Began:,05/27/2021 11:09:23 AM
Coding Ended:,05/27/2021 11:14:26 AM
Session duration:,00:05:03
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Inactive,11:09:23,00:00:50.5214187,00:00:50.5214187
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Groom,11:10:13,00:00:28.7328823,00:01:19.2543010
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Mantleshake,11:10:42,00:00:01.7180899,00:01:20.9723909
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Inactive,11:10:44,00:00:38.1716323,00:01:59.1440232
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Locomotion,11:11:22,00:00:02.7622273,00:02:01.9062505
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Scratch,11:11:25,00:00:01.9735742,00:02:03.8798247
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Inactive,11:11:26,00:00:50.5394089,00:02:54.4192336
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Tactile/explore,11:12:17,00:00:48.2224222,00:03:42.6416558
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Inactive,11:13:05,00:00:45.7897887,00:04:28.4314445
ta,r17024,Pair,a270c17,2021-5-27,1.0.46.0,Groom,11:13:51,00:00:33.6267348,00:05:02.0581793

BehavCode, Occurrences, totalTime
Inactive,4,00:03:05.0222486
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:02.7622273
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,1,00:00:48.2224222
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:01.9735742
Groom,2,00:01:02.3596171
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,1,00:00:01.7180899
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
