Focal Animal Recording,,,,,,,,,
(c)Michael J. Renner,,,,,,,,,
,,,,,,,,,
Observer:,ta,,,,,,,,
Study Code:,bass,,,,,,,,
Indiv ID:,cy0619,,,,,,,,
Obs Site:,Blank Park Zoo,,,,,,,,
Obs Type:,Assessment,,,,,,,,
Housing:,Single,,,,,,,,
Room/Cage:,mr1557c7,,,,,,,,
Behavior Date:,4/20/21,,,,,,,,
Behavior Time:,12:25 PM,,,,,,,,
Ethogram:,2021 Bass.csv,,,,,,,,
Coding Began:,4/20/21 12:25,,,,,,,,
Coding Ended:,4/20/21 12:30,,,,,,,,
Session duration:,0:05:02,,,,,,,,
App Version:,1.0.43.0,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Inactive,12:25:57,00:16.1,00:16.1
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Lipsmack,12:26:13,00:01.7,00:17.8
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Inactive,12:26:14,00:56.3,01:14.1
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Yawn,12:27:11,00:01.1,01:15.2
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Inactive,12:27:12,00:08.6,01:23.8
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Yawn,12:27:20,00:01.1,01:24.9
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Inactive,12:27:22,00:06.1,01:31.0
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Scratch,12:27:28,00:02.2,01:33.1
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Inactive,12:27:30,01:14.9,02:48.0
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Yawn,12:28:45,00:02.1,02:50.1
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Inactive,12:28:47,00:02.2,02:52.3
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Yawn,12:28:49,00:02.0,02:54.4
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Scratch,12:28:51,00:02.9,02:57.3
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Inactive,12:28:54,00:43.5,03:40.7
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Yawn,12:29:37,00:01.2,03:42.0
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Inactive,12:29:39,00:52.2,04:34.2
ta,cy0619,Single,mr1557c7,4/20/21,1.0.43.0,Groom,12:30:31,00:26.9,05:01.1
,,,,,,,,,
BehavCode, Occurrences, totalTime,,,,,,,
Inactive,8,04:19.9,,,,,,,
Threat/display,0,0:00:00,,,,,,,
Sex/self/other,0,0:00:00,,,,,,,
Locomotion,0,0:00:00,,,,,,,
Present,0,0:00:00,,,,,,,
Eat/drink,0,0:00:00,,,,,,,
Pacing,0,0:00:00,,,,,,,
FearGrimace,0,0:00:00,,,,,,,
Tactile/explore,0,0:00:00,,,,,,,
Jumping,0,0:00:00,,,,,,,
Scratch,2,00:05.1,,,,,,,
Lipsmack,1,00:01.7,,,,,,,
Swing/spin/flip,0,0:00:00,,,,,,,
Yawn,5,00:07.6,,,,,,,
Groom,1,00:26.9,,,,,,,
Rock,0,0:00:00,,,,,,,
Mantleshake,0,0:00:00,,,,,,,
Social/play,0,0:00:00,,,,,,,
Headtoss,0,0:00:00,,,,,,,
Selfdirect,0,0:00:00,,,,,,,
Vocal,0,0:00:00,,,,,,,
Salute,0,0:00:00,,,,,,,
Selfbite,0,0:00:00,,,,,,,
Other,0,0:00:00,,,,,,,
