Focal Animal Recording
(c)Michael J. Renner

Observer:,BNP
Study Code:,Bass2021
Indiv ID:,R11036
Obs Site:,Other Site
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,Ab110c7
Behavior Date:,2021-6-11
Behavior Time:,11:26 AM
Ethogram:,2021 bass.csv
Coding Began:,06/11/2021 11:27:02 AM
Coding Ended:,06/11/2021 11:32:03 AM
Session duration:,00:05:01
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
BNP,R11036,Pair,Ab110c7,2021-6-11,1.0.46.0,Inactive,11:27:02,00:00:06.6795550,00:00:06.6795550
BNP,R11036,Pair,Ab110c7,2021-6-11,1.0.46.0,Groom,11:27:09,00:00:18.7448669,00:00:25.4244219
BNP,R11036,Pair,Ab110c7,2021-6-11,1.0.46.0,Inactive,11:27:27,00:01:58.2510100,00:02:23.6754319
BNP,R11036,Pair,Ab110c7,2021-6-11,1.0.46.0,Groom,11:29:26,00:00:19.4467322,00:02:43.1221641
BNP,R11036,Pair,Ab110c7,2021-6-11,1.0.46.0,Inactive,11:29:45,00:02:17.1476248,00:05:00.2697889

BehavCode, Occurrences, totalTime
Inactive,3,00:04:22.0781898
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,0,00:00:00
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,2,00:00:38.1915991
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
