Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,rh2358
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,a274c12
Behavior Date:,2021-5-6
Behavior Time:,11:52 AM
Ethogram:,2021 bass.csv
Coding Began:,05/06/2021 11:55:44 AM
Coding Ended:,05/06/2021 12:00:48 PM
Session duration:,00:05:04
App Version:,1.0.44.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Inactive,11:55:44,00:02:06.8965520,00:02:06.8965520
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Locomotion,11:57:50,00:00:06.6112786,00:02:13.5078306
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Inactive,11:57:57,00:00:06.5254213,00:02:20.0332519
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Present,11:58:04,00:00:12.6732617,00:02:32.7065136
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Locomotion,11:58:16,00:00:02.3738011,00:02:35.0803147
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Inactive,11:58:19,00:02:12.6920584,00:04:47.7723731
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Scratch,12:00:31,00:00:02.7117561,00:04:50.4841292
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Inactive,12:00:34,00:00:02.5475525,00:04:53.0316817
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Scratch,12:00:37,00:00:01.8466724,00:04:54.8783541
ta,rh2358,Single,a274c12,2021-5-6,1.0.44.0,Inactive,12:00:38,00:00:08.6750758,00:05:03.5534299

BehavCode, Occurrences, totalTime
Inactive,5,00:04:37.3366600
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,2,00:00:08.9850797
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,1,00:00:12.6732617
Tactile/expl,0,00:00:00
Jumping,0,00:00:00
FearGrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,2,00:00:04.5584285
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
