Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 bass
Indiv ID:,r10030
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,c428cc3
Behavior Date:,2021-5-10
Behavior Time:,11:59 AM
Ethogram:,2021 bass.csv
Coding Began:,05/10/2021 12:00:07 PM
Coding Ended:,05/10/2021 12:05:11 PM
Session duration:,00:05:03
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Inactive,12:00:07,00:00:17.8321084,00:00:17.8321084
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Scratch,12:00:25,00:00:02.7941580,00:00:20.6262664
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Inactive,12:00:28,00:00:38.2584425,00:00:58.8847089
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Locomotion,12:01:06,00:00:04.9597960,00:01:03.8445049
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Inactive,12:01:11,00:00:16.7099491,00:01:20.5544540
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Locomotion,12:01:28,00:00:17.9087018,00:01:38.4631558
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Inactive,12:01:46,00:00:26.6086552,00:02:05.0718110
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Locomotion,12:02:12,00:00:12.6702849,00:02:17.7420959
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Pacing,12:02:25,00:00:24.1146149,00:02:41.8567108
mr,r10030,Single,c428cc3,2021-5-10,1.0.46.0,Inactive,12:02:49,00:02:19.8661852,00:05:01.7228960

BehavCode, Occurrences, totalTime
Inactive,5,00:03:59.2753404
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,3,00:00:35.5387827
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,1,00:00:24.1146149
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:02.7941580
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
