Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r14001
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,mr1556c9
Behavior Date:,2021-5-10
Behavior Time:,12:00 PM
Ethogram:,2021 bass.csv
Coding Began:,05/10/2021 12:01:01 PM
Coding Ended:,05/10/2021 12:06:04 PM
Session duration:,00:05:03
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Inactive,12:01:01,00:00:19.9047912,00:00:19.9047912
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Yawn,12:01:21,00:00:01.0468865,00:00:20.9516777
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Inactive,12:01:22,00:00:52.3399924,00:01:13.2916701
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Yawn,12:02:14,00:00:01.4000512,00:01:14.6917213
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Inactive,12:02:16,00:00:30.7201084,00:01:45.4118297
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Locomotion,12:02:46,00:00:05.2168510,00:01:50.6286807
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Inactive,12:02:51,00:00:14.0384169,00:02:04.6670976
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Groom,12:03:06,00:00:19.7787015,00:02:24.4457991
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Inactive,12:03:25,00:00:31.7909096,00:02:56.2367087
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Scratch,12:03:57,00:00:02.8554606,00:02:59.0921693
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Inactive,12:04:00,00:00:16.2168766,00:03:15.3090459
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Scratch,12:04:16,00:00:01.9625845,00:03:17.2716304
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Inactive,12:04:18,00:00:19.5764429,00:03:36.8480733
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Locomotion,12:04:38,00:00:02.0701449,00:03:38.9182182
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Tactile/explore,12:04:40,00:00:07.7211537,00:03:46.6393719
ta,r14001,Single,mr1556c9,2021-5-10,1.0.46.0,Groom,12:04:47,00:01:15.1129202,00:05:01.7522921

BehavCode, Occurrences, totalTime
Inactive,7,00:03:04.5875380
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,2,00:00:07.2869959
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,1,00:00:07.7211537
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,2,00:00:04.8180451
Groom,2,00:01:34.8916217
Rock,0,00:00:00
Yawn,2,00:00:02.4469377
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
