Focal Animal Recording
(c)Michael J. Renner

Observer:,BNP
Study Code:,Bass2021
Indiv ID:,R08049
Obs Site:,Other Site
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,A158c3
Behavior Date:,2021-6-22
Behavior Time:,01:25 PM
Ethogram:,2021 bass.csv
Coding Began:,06/22/2021 13:30:39 PM
Coding Ended:,06/22/2021 13:35:40 PM
Session duration:,00:05:01
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
BNP,R08049,Pair,A158c3,2021-6-22,1.0.46.0,Locomotion,01:30:39,00:00:04.8624247,00:00:04.8624247
BNP,R08049,Pair,A158c3,2021-6-22,1.0.46.0,Pacing,01:30:43,00:01:35.3800399,00:01:40.2424646
BNP,R08049,Pair,A158c3,2021-6-22,1.0.46.0,Inactive,01:32:19,00:03:20.1347300,00:05:00.3771946

BehavCode, Occurrences, totalTime
Inactive,1,00:03:20.1347300
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:04.8624247
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,1,00:01:35.3800399
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
