Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 bass
Indiv ID:,r16063
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Group
Room/Cage:,c420c3
Behavior Date:,2021-5-20
Behavior Time:,10:39 AM
Ethogram:,2021 bass.csv
Coding Began:,05/20/2021 10:39:58 AM
Coding Ended:,05/20/2021 10:45:05 AM
Session duration:,00:05:06
App Version:,1.0.46.0
Notes:,with infant

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,r16063,Group,c420c3,2021-5-20,1.0.46.0,Inactive,10:39:58,00:00:02.5725384,00:00:02.5725384
mr,r16063,Group,c420c3,2021-5-20,1.0.46.0,Cling,10:40:00,00:01:32.9408622,00:01:35.5134006
mr,r16063,Group,c420c3,2021-5-20,1.0.46.0,Locomotion,10:41:33,00:00:06.9724400,00:01:42.4858406
mr,r16063,Group,c420c3,2021-5-20,1.0.46.0,Inactive,10:41:40,00:00:02.3197014,00:01:44.8055420
mr,r16063,Group,c420c3,2021-5-20,1.0.46.0,Cling,10:41:43,00:01:33.3784232,00:03:18.1839652
mr,r16063,Group,c420c3,2021-5-20,1.0.46.0,Lipsmack,10:43:16,00:00:27.1706933,00:03:45.3546585
mr,r16063,Group,c420c3,2021-5-20,1.0.46.0,Inactive,10:43:43,00:00:03.4274957,00:03:48.7821542
mr,r16063,Group,c420c3,2021-5-20,1.0.46.0,Cling,10:43:47,00:01:12.1810204,00:05:00.9631746

BehavCode, Occurrences, totalTime
Inactive,3,00:00:08.3197355
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:06.9724400
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,1,00:00:27.1706933
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,3,00:04:18.5003058
Selfbite,0,00:00:00
Other,0,00:00:00
